id,loss
1654,1414.02524563
1655,3007.14784939
1664,5745.98841791
1665,2123.49398626
1667,5395.78994848
1669,1176.9300366
1678,1935.738912
1682,2067.50726539
1689,1069.28582236
1690,2554.1320212
1693,5402.86772448
1695,952.616394459
1705,2201.46583174
1706,2359.94784876
1708,2042.65716826
1716,1907.92928324
1720,8202.67788003
1722,1569.66147476
1749,3892.38942369
1750,1805.19999074
1751,6073.18887945
1760,2670.82202382
1763,5123.26398281
1770,1553.92741716
1777,1997.08873063
1785,4793.40895055
1791,1238.83140144
1794,4425.48329034
1800,1247.89838319
1816,1265.28352585
1817,1136.18556263
1821,3049.63965654
1836,1437.41226511
1838,1639.90632323
1851,1932.10853608
1852,2874.78393747
1854,2443.63015851
1856,787.915001266
1865,765.107784637
1872,1082.21074581
1878,763.303618179
1880,908.890739076
1881,1303.6862403
1882,1837.79359842
1886,828.293036204
1892,1577.09932988
1894,2476.74805378
1898,2381.51595635
1899,2577.17912672
1902,1160.36025239
1903,3753.57506592
1906,1217.65412922
1910,2469.56020408
1911,1689.14982329
1914,3502.68798087
1929,3193.18983526
1932,1532.65778402
1952,1051.16223031
1959,1334.42057274
1960,1652.70791932
1976,4143.6287837
1980,2977.03272257
1981,2005.94514712
1987,2035.71516475
1994,1725.54846708
2000,882.778172159
2008,2258.4712847
2011,2106.32971211
2012,5401.03470438
2019,1747.45757731
2022,3288.52340192
2024,6902.4127724
2028,891.930973911
2030,4064.45310048
2031,7148.17426249
2047,1769.26387123
2049,628.534431429
2050,1532.60503841
2051,3978.35382177
2056,1699.06900398
2057,1079.50461955
2059,2248.89920931
2069,3726.23569783
2085,1987.41870768
2089,901.502520048
2090,1542.30140495
2101,2819.45269172
2114,2601.71175863
2115,1439.15265617
2118,1245.69419067
2119,2300.21163379
2125,1598.62252286
2128,3312.07278492
2129,1476.08755388
2132,1850.72670519
2133,2105.61368553
2135,831.223674275
2136,1718.69573601
2143,1280.60841336
2144,1124.32400991
2145,2266.63905415
2152,2147.5616729
2160,3410.38298904
2166,1349.37696177
2169,989.683582581
2170,1692.21244212
2172,1741.45615945
2181,1730.80345342
2183,1595.45170185
2185,3170.3595559
2188,2488.57087094
2189,2151.73633026
2194,5135.12729322
2202,1427.27913656
2208,3010.40803771
2227,1898.78202886
2230,5044.96332487
2235,1979.12618615
2236,1572.61497376
2244,7584.14067383
2248,1329.593204
2252,1451.58849914
2254,1580.83814917
2260,5766.21992357
2263,1768.56337852
2274,1599.49527946
2277,1110.73065532
2279,6196.08632109
2280,12751.9747229
2283,2523.00886506
2284,741.511734748
2288,3215.79076226
2292,1922.68447882
2295,4944.93550063
2296,1111.17947906
2299,2573.15324399
2315,5467.1536055
2318,1468.97267591
2329,10548.1246148
2337,1481.1686731
2340,1074.54596828
2342,1965.54064526
2347,2578.47313889
2349,4160.51469548
2354,1258.44445206
2361,2344.53055337
2370,1457.55337789
2378,2933.70226751
2382,3941.43274719
2387,1593.68272819
2389,1892.65106531
2394,1341.93664479
2396,2303.96522095
2400,2587.48938985
2407,2596.70161342
2414,1127.9163619
2415,1858.80595264
2421,2189.86335843
2427,1583.30529025
2428,2140.32386883
2430,2540.2450964
2435,2229.59862416
2445,5854.62764217
2446,1523.88744436
2447,1346.66076139
2449,1834.8158482
2451,1679.90592963
2458,14871.1650211
2462,10262.767187
2463,2684.01955404
2467,2322.68400019
2471,6247.78309564
2475,2638.66752934
2478,3297.04109986
2483,4362.93446152
2485,1088.59452295
2487,1072.8902244
2494,696.320668916
2497,1742.04748557
2499,1441.28005234
2503,1663.55676658
2513,2717.39231953
2515,1820.40939767
2522,1289.92730619
2523,1536.84503309
2528,2579.74810762
2532,5120.47610291
2536,1058.49673871
2538,1519.67563818
2539,1017.58602444
2540,2593.29671765
2545,5083.15941835
2548,1056.96568544
2549,971.939267341
2553,2490.58497268
2563,1535.29881489
2566,2158.53880029
2574,1366.88026166
2575,2508.43134663
2584,2650.80883389
2588,2509.27444813
2589,906.591667044
2592,1626.37880411
2596,1383.72760201
2598,1683.88352545
2602,1005.46538825
2603,1481.76733503
2607,2579.52731029
2609,1483.05728148
2611,5701.40568147
2627,1481.09513268
2628,1720.70309883
2630,3058.38037927
2633,2143.00020747
2636,7488.7083479
2640,942.583804418
2641,1221.7245547
2657,4401.23881724
2659,946.352512886
2662,1127.0328085
2663,1726.25831463
2667,2129.75206689
2670,857.013461108
2682,2234.66187694
2694,3164.46395193
2699,7542.64691067
2700,3118.16211205
2703,5025.99827388
2708,2104.47842424
2714,940.57574782
2725,611.663482029
2726,1243.1073837
2727,1370.17949691
2732,2126.71630547
2733,5365.71380231
2736,5410.41053725
2745,2595.99155725
2760,1329.56428345
2764,1863.19888988
2765,6531.95629237
2766,638.38183346
2775,1816.65314133
2783,1610.37908034
2784,1149.0154561
2786,2182.19365909
2801,1337.71117813
2803,1837.61367927
2813,5606.3101243
2815,6902.94592987
2816,1569.06869696
2818,2880.78339787
2819,2260.89018812
2822,1336.74037945
2825,1826.78941926
2826,1462.01291497
2830,1571.09001463
2834,1212.47071035
2835,5536.77002693
2856,2435.43283611
2873,5835.20735241
2886,5370.66017317
2892,2784.26643416
2896,1048.2142767
2897,1057.73209529
2899,2215.31170081
2901,1086.0173982
2909,5176.83492061
2914,2770.98490372
2915,1192.15787613
2916,2275.43176253
2919,849.510654306
2926,2313.80102992
2927,1951.45856482
2933,1563.06134183
2934,2947.8030323
2941,1738.45467709
2942,1838.27083902
2946,2590.31206924
2949,1681.5218175
2952,1727.0906215
2957,8995.52758534
2962,1829.54275655
2963,953.7814649
2965,1771.73970472
2966,5800.80065848
2971,2129.57059014
2975,702.849008044
2979,1002.73483226
2985,8073.21909138
2995,2491.534621
2996,1433.39586864
3001,3497.96786242
3007,2123.1954516
3008,874.572999275
3014,3497.79322201
3017,11561.7700431
3021,1320.5992042
3025,2261.69858485
3026,901.214682408
3034,2431.81533785
3035,2253.82449632
3044,2652.05708895
3046,2995.36453283
3047,6023.42566633
3057,3350.89000146
3059,5945.01094698
3063,3781.5950438
3065,1357.23420907
3067,2627.89688805
3069,1596.76844732
3076,3511.08817349
3086,1224.76576428
3088,1936.81769542
3090,1966.72488869
3096,2849.10045576
3100,1138.23553583
3102,1997.01724552
3103,2122.46066851
3107,1078.86473904
3118,1170.71245689
3120,4947.41549507
3123,2209.79801434
3128,1244.21093287
3132,1720.93866603
3140,1638.22221006
3152,2545.26903204
3165,2625.05040311
3183,971.184171961
3190,1052.3390747
3197,2107.30581612
3201,1370.69938067
3203,1682.06765135
3214,2328.76183264
3219,2073.11739617
3220,1327.6865557
3221,3936.27221898
3229,1537.17195654
3234,1098.15344357
3235,3339.94309194
3240,1715.72021113
3241,1567.43428614
3249,1886.67771247
3254,933.573046433
3264,3785.73178263
3266,2090.25569511
3270,918.253470497
3282,1752.47132067
3285,1688.74012575
3289,1273.17483514
3291,1677.87682928
3295,1602.02954889
3299,857.45554861
3302,1420.22383672
3303,6432.10213704
3308,3337.56794691
3309,3598.12555114
3324,2127.49462831
3327,6094.22145801
3330,3713.52797792
3335,1330.70220885
3339,1695.93277188
3340,2525.90963083
3343,1288.36918716
3350,2766.35306428
3353,1609.75476432
3356,8497.71205659
3361,3142.32787669
3368,954.253712271
3376,1481.96233111
3381,1129.859978
3383,2800.24190961
3397,2700.26354149
3403,2126.14297509
3405,1685.51979068
3410,1584.48523348
3412,2228.63324964
3416,2450.19983098
3417,1613.12694352
3423,2563.20642656
3427,7087.53708605
3435,3109.69953604
3439,1229.24880975
3441,2119.62179519
3450,1415.71610836
3453,1043.3508932
3454,1303.99598569
3458,9365.82785408
3459,1545.92940519
3467,3340.69555675
3469,4440.81131607
3477,1153.1100839
3478,8271.34688285
3482,998.620524074
3484,5382.7526955
3506,2393.0272841
3515,6436.09960585
3522,2643.93477212
3523,1539.75603387
3526,1230.34788335
3532,1539.72583562
3534,1886.59750909
3537,1104.9193951
3539,1031.15711907
3542,4756.66028369
3545,1334.92387876
3552,1606.65761469
3554,1362.5065914
3573,1857.55745791
3576,1046.43486124
3577,2664.90149177
3580,1565.63505806
3583,1066.98651394
3584,1510.28284265
3609,1159.10571198
3613,4730.79169768
3623,2162.5369955
3624,3529.66082522
3638,7937.10807714
3642,2017.33230112
3643,2505.30704287
3647,1333.52727147
3653,1731.48886747
3654,4407.75933667
3656,1481.50962134
3658,900.323576487
3659,3716.92418573
3663,5996.66205801
3664,3206.52216237
3666,952.008875507
3681,1333.29546089
3689,2729.04562926
3694,2636.13174552
3695,1601.12445188
3699,1493.06461263
3701,2080.9883443
3704,3522.45875135
3721,1201.58687922
3726,3713.76200363
3727,2629.07713808
3729,2589.26677118
3731,4220.25854288
3738,1361.8385037
3740,2658.55952616
3744,1628.1120546
3757,1091.26803093
3758,953.51954151
3778,1514.33814066
3781,4012.65503544
3790,6184.96795897
3796,1131.3520695
3798,6510.44269416
3804,1225.20276698
3813,1068.41392366
3814,1168.04682545
3815,2954.21433154
3818,2157.60873998
3823,2743.28159857
3826,7279.8409929
3831,1545.90466782
3834,3514.47629204
3835,2590.07980823
3849,2466.50026484
3850,2317.62892492
3855,2286.10186599
3864,2681.84002192
3867,1692.55605508
3871,1175.51551275
3879,1754.80475556
3880,2490.69018666
3882,3350.697633
3884,8867.25076895
3893,1789.66635268
3895,1550.77985637
3901,2925.25613508
3903,976.287738077
3913,1575.7382301
3921,1982.06254536
3929,2426.97384227
3947,917.974481452
3962,1929.02261447
3963,980.463778396
3966,1812.74436734
3975,1647.97476037
3976,5927.48661888
3977,2673.51189977
3978,1354.98255944
3979,963.668787194
3983,1869.85506984
3985,824.067510323
3989,8930.37374884
3992,1817.17992182
3995,2094.59176063
4008,2297.80178533
4013,1822.15903009
4029,1870.89624054
4035,3125.83538643
4040,2123.89317502
4048,877.678081718
4060,1953.94993343
4066,1277.39892248
4075,865.605268388
4079,2035.05672067
4083,1145.62336611
4091,1731.36681221
4092,5857.08531174
4093,2786.72147137
4098,3015.31097206
4108,1287.46853855
4109,909.461091583
4110,2967.16983495
4116,2107.95896181
4129,1682.14943716
4130,3985.92988241
4140,2134.81170485
4146,1618.98475301
4150,3331.82833726
4151,7588.94842924
4153,1407.92963928
4169,6107.41949901
4170,2039.72645943
4179,1410.77155379
4183,4429.53365852
4188,3140.99094835
4190,1643.94361419
4193,1503.44535664
4201,8432.78419496
4205,1360.02844626
4210,2224.74124285
4226,2103.41699697
4229,1802.78037524
4241,2797.66836788
4242,1290.43660841
4257,3591.60146547
4258,731.614286774
4260,2441.51083042
4263,5331.64969081
4267,840.622203369
4273,2226.2108836
4274,1685.59196532
4277,1360.75482004
4281,1478.30587367
4283,4675.77812049
4293,2567.20710664
4294,1409.66535553
4305,3376.53978447
4307,2971.85499241
4318,1473.14966158
4325,2275.92768879
4327,4629.0173986
4332,2903.0558303
4335,3948.27625177
4336,4484.36156967
4337,767.222838983
4339,4437.01900134
4343,1380.54593435
4346,952.366116117
4348,1690.99262725
4350,3739.43484347
4358,2108.43359561
4359,2121.54061238
4363,1653.3941108
4366,4858.38860119
4374,1038.81501893
4375,2142.88930559
4377,1054.20963512
4393,3094.56027204
4395,2232.37704345
4400,995.140447982
4402,6690.30741205
4404,7798.49997741
4415,2336.67991549
4418,2202.49946498
4422,1541.39973158
4430,1424.25497265
4432,1695.09364072
4433,1161.76072045
4435,5415.06295612
4438,1788.42294289
4444,1903.42561768
4447,1927.32457617
4451,5098.73102336
4452,1917.79449776
4457,1540.75199709
4459,3539.29843247
4469,1364.90386
4471,7664.87778083
4486,1072.29662799
4488,2469.32332419
4510,1269.44154711
4515,1043.57403558
4527,4365.28519437
4530,1017.24709474
4534,943.77064067
4535,3706.44406724
4536,1338.52655928
4548,2828.10092951
4549,1607.17662021
4551,6127.24520393
4556,2744.5099374
4559,783.590839272
4564,1426.82546428
4570,3865.07129731
4575,7072.98885617
4584,3022.42814803
4585,2812.57848319
4591,1541.89096803
4592,2449.97995322
4593,1985.22638741
4594,1083.98781821
4598,1154.02893434
4607,2546.85993504
4608,997.918238845
4620,2117.44925252
4621,3221.2525183
4625,2723.01728238
4635,2764.99179942
4638,4963.69796445
4652,2427.66271224
4657,2714.18178108
4658,1697.53754856
4666,5810.65308094
4672,1388.97861472
4676,2562.3850757
4680,1224.76393783
4681,5709.25329181
4683,3178.7246543
4684,1353.19316463
4689,2721.95403019
4690,2607.62324893
4692,1799.86618676
4697,1891.87154431
4700,1851.92809615
4705,17102.1899752
4721,1778.95623117
4726,1825.22425767
4729,959.972365707
4731,4825.25311511
4736,2070.18740067
4739,1936.28717711
4740,1824.76977278
4753,1289.81724679
4754,2310.87354644
4755,5407.06050918
4756,1100.67160947
4759,1686.64622932
4764,1268.85534894
4771,2906.26724837
4772,1916.74844979
4776,842.199790726
4780,2727.97626609
4784,1637.6966626
4786,1509.04516605
4787,3268.62373797
4789,1050.90467532
4794,1974.13767103
4800,1859.10570466
4807,2899.64504573
4813,7560.74121944
4818,2597.93211111
4823,10349.0260645
4824,1805.3450331
4829,2432.2590014
4830,919.819727032
4835,2236.07892117
4844,1608.3777243
4845,1654.83918315
4846,2670.97100928
4847,880.710347499
4854,2269.00242679
4857,3367.46575822
4861,1010.05498728
4863,1380.18906509
4866,2827.17597257
4869,3659.3855884
4871,1497.06599874
4872,2005.18360783
4875,2581.95046454
4877,9188.71332165
4878,1012.99594495
4885,1737.06851179
4886,1320.04255092
4888,3559.25413067
4890,1206.83917479
4896,1051.42634994
4899,2444.54422641
4913,756.78653361
4916,2015.85285139
4920,3726.91551646
4925,2392.29237627
4934,1996.65835196
4941,2505.31224953
4946,1710.70444208
4954,2857.82647782
4956,1229.90957621
4958,4110.88072845
4965,1235.5415835
4966,1208.55521661
4970,2622.92250664
4977,1893.69394224
4980,2403.29733462
4984,2038.31797755
4995,956.986881261
4997,2565.64306742
4999,2025.43307038
5005,3476.69689493
5011,1621.57101948
5015,2361.82533059
5016,2449.38302338
5019,2685.6057703
5024,2072.6161615
5030,1867.4352504
5031,1612.46416087
5034,2241.75413832
5047,10368.4278345
5048,2093.14450474
5052,1477.15486966
5061,2035.72598503
5062,12682.3505825
5067,3696.06729561
5068,4204.16374542
5077,1423.11846666
5079,1921.82714273
5090,2851.79978122
5094,2089.58103706
5103,2038.09679338
5104,880.520676639
5106,2027.50954798
5107,2199.03279541
5110,1207.05242424
5114,1531.29201095
5116,4316.01924506
5121,6163.4262716
5122,3160.63392114
5124,1088.35875303
5132,3807.87393946
5133,1774.93373247
5138,2058.01518821
5143,2005.74935508
5153,1389.43383018
5154,1862.78597774
5155,950.43846308
5160,1724.68596706
5169,3753.41213911
5172,3696.35424246
5173,2856.54311571
5179,1035.92822807
5182,2876.59182283
5187,1097.13173774
5192,2998.06518956
5211,1413.46863202
5213,3112.42457038
5219,958.220722005
5225,2820.1640435
5226,1033.70070234
5227,4841.24835044
5228,1680.66337234
5239,2932.86488877
5241,1309.62893708
5244,2270.14307229
5248,3857.85427693
5260,1342.00121941
5266,1097.08596842
5273,1858.24722936
5280,7660.04424212
5298,4037.20959368
5300,1148.83745041
5306,3335.93223041
5307,1215.22138685
5311,4792.64647727
5316,1080.0864691
5323,775.710320353
5332,1575.00531336
5336,1587.86098841
5338,961.150013872
5342,3055.01296586
5347,1520.19431531
5355,3807.9572216
5357,1827.94620623
5362,1404.51546343
5363,1211.21821354
5364,1027.56309265
5366,2048.73539027
5374,6008.18142102
5375,764.929136536
5379,2817.8911688
5380,2061.44614824
5383,834.92370908
5385,1558.6247061
5390,1845.0069611
5393,3913.55707753
5398,1973.51583317
5411,2661.24060562
5414,911.760031431
5429,1397.37252632
5432,10126.1989828
5436,1254.60009345
5437,4597.68111929
5439,1225.52028533
5440,2785.10543598
5449,1416.27967752
5458,1357.65335745
5460,964.009282248
5462,1176.20165523
5463,2269.05973161
5465,2400.15535239
5467,3642.32201592
5475,2662.42947158
5483,1959.19476428
5485,1255.46365489
5489,1573.2996028
5493,2727.5128025
5497,844.254692574
5501,1483.22950598
5506,1335.37650982
5507,1448.20946309
5510,3341.44317329
5524,4548.90428128
5531,1397.64881492
5542,4185.53475026
5543,1293.22105035
5544,3858.98366407
5552,1601.1796311
5560,2193.99926522
5563,3725.85821897
5573,2318.77133282
5579,1021.30275489
5584,3013.13709366
5585,9076.54467732
5594,1450.5552522
5595,1788.68755495
5597,1742.6642169
5598,1423.29533222
5604,1578.78840755
5606,1491.20192519
5610,1061.6972898
5615,4630.95902036
5631,1376.34117853
5637,1362.89298875
5646,1473.17900791
5656,2883.43766634
5658,10304.0532356
5666,1695.35011083
5668,2075.65606274
5673,1408.62552646
5680,1287.64413129
5691,2552.43148882
5692,7330.76459004
5693,2199.89329594
5697,2938.16005429
5698,1646.7552597
5700,1966.83357251
5704,2065.54837347
5705,1783.09624111
5707,939.37877667
5710,971.551449794
5716,895.782381108
5720,1408.68217986
5722,2093.83791992
5727,1935.83410629
5733,1356.41420181
5737,2354.33024689
5742,3566.91458972
5747,912.751116888
5760,2587.90923436
5774,1602.8655719
5788,5237.99824344
5796,1730.20614135
5797,1340.66873271
5800,2316.1848892
5812,1543.92161005
5814,1262.82961492
5818,1120.53951909
5819,3228.31513811
5823,4112.12708223
5826,2388.99498118
5830,1887.81975259
5831,1491.71539979
5846,2400.64510225
5864,2193.78599911
5869,694.208822532
5870,3945.42581122
5879,1376.524018
5883,9140.33084289
5886,1249.50961436
5889,4478.29730925
5904,2132.1901642
5905,1029.3321254
5910,2797.03242714
5911,2127.10851682
5914,1810.40093418
5915,1610.88963153
5920,1187.6044574
5925,1761.98774643
5926,1800.37552913
5934,2769.18630465
5939,3024.89301128
5941,1015.41781438
5943,1043.99740822
5949,3101.83080011
5961,1853.67024309
5965,4160.49269205
5966,2512.57625864
5969,740.920123638
5970,2409.39994382
5978,2938.91753043
5979,2524.34238027
5983,1435.62026621
5985,6014.5517869
5989,1194.15378131
5997,1582.8434222
6004,2051.56159853
6010,3863.45709337
6013,1426.66748392
6019,1584.25665893
6020,1313.3166484
6032,1137.10100429
6036,4430.25547321
6037,5656.45531856
6039,1694.55900289
6050,1630.0664219
6051,1524.236759
6053,4123.33999413
6057,1599.2503215
6059,1228.14298009
6067,4243.10686243
6068,1372.63550023
6075,1506.46688495
6078,803.632458745
6079,4682.27561195
6080,3764.4150488
6082,4790.04949297
6084,1318.00910616
6091,2566.76129409
6092,1447.00616423
6093,4779.89010172
6096,1708.87777744
6102,1673.50065419
6105,1624.28834072
6116,1426.78775693
6122,910.889874482
6126,951.193901252
6131,4638.74041826
6140,4917.90532797
6141,1289.40808773
6146,954.035927929
6147,2248.99793877
6157,2825.42690902
6162,1988.92674757
6163,2474.50340965
6165,2346.2919871
6170,7823.34295716
6208,1810.29645147
6216,3933.48397609
6218,1660.7595323
6223,2664.21602463
6224,2171.17815683
6227,1815.95158558
6240,9127.47670466
6241,1536.8315516
6246,1298.05856251
6248,3812.55938889
6249,1136.60703501
6255,1580.80434083
6261,2726.95276557
6262,7477.05751199
6269,1589.52873424
6271,2244.36664045
6278,2669.01778166
6284,1534.85619588
6285,1472.44447733
6287,1123.22596916
6288,2066.09202619
6291,2198.79162027
6296,992.509339523
6297,2750.46889327
6304,1736.53142103
6309,3065.85024753
6310,1026.96116389
6311,2283.28370842
6316,1206.76078734
6319,1519.79611874
6332,8604.3506889
6335,6039.27867796
6336,1299.30426443
6341,1127.59665811
6359,1225.95477362
6369,1633.1659004
6375,807.045768982
6378,3077.27417548
6380,2885.20151133
6385,9205.01678942
6387,7816.29285924
6391,2570.68837388
6392,758.993678621
6393,2407.56389475
6400,889.647873295
6411,2379.89474461
6415,2251.74896001
6416,2428.50802113
6419,2208.09202954
6421,1227.10026115
6432,2300.90795728
6438,1603.17151906
6444,1060.61159559
6445,1553.28358183
6446,1343.37717168
6448,7790.89665536
6452,1327.02159325
6459,2026.3740033
6470,3537.58274634
6475,873.356583586
6484,2672.79780911
6492,2498.23137712
6502,1878.83341275
6505,1310.00475132
6506,1821.76762406
6513,2059.66362392
6514,2630.5226572
6524,5132.60492806
6525,764.609453821
6528,1637.85809705
6529,8726.93688805
6531,1916.62631138
6538,1639.78055919
6541,3372.82047562
6546,2887.53616183
6553,870.97170377
6563,722.061914898
6567,1698.10128253
6586,5377.84161176
6588,2484.0260353
6589,4440.18678726
6591,3578.54666083
6596,1328.14455449
6607,1675.19864383
6613,10280.4592477
6615,1971.14809457
6625,1308.63904308
6629,3135.3674503
6630,2674.33884077
6632,1319.6564338
6640,997.783326272
6645,2979.39180415
6648,2466.9145121
6656,1823.0783755
6658,2708.66120078
6661,1596.20638752
6663,2221.39644309
6665,3330.03699099
6673,1715.67630706
6676,1550.69733129
6681,1182.47803481
6683,1584.1498594
6684,879.871688384
6695,1150.99827823
6697,1793.64625327
6700,2802.92923961
6702,1210.76315341
6703,1548.35867307
6704,3638.45236822
6712,4329.14480271
6716,3718.24159283
6723,1202.78212625
6733,3672.11539443
6734,2162.53402936
6739,3198.35939694
6743,650.216603919
6746,1850.981979
6756,1318.18358332
6758,1627.53141003
6765,978.700043867
6772,2426.77139293
6776,3471.08095929
6777,1740.75411339
